Team,Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1
Las Palmas,Sandro Ramírez,es ESP,FW,29.0,22.8,59,2.61,31,18,0,2,8,0,6,0.27,3,1,0,0,2,0
Las Palmas,Dario Essugo,pt POR,MF,19.0,21.7,36,1.67,25,0,3,3,3,2,1,0.05,1,0,0,0,0,0
Las Palmas,Viti,es ESP,DF,26.0,22.1,29,1.32,23,3,2,0,1,0,3,0.14,3,0,0,0,0,0
Las Palmas,Fábio Silva,pt POR,FW,22.0,20.9,43,2.08,30,0,4,3,5,1,5,0.24,3,0,1,1,0,0
Las Palmas,Kirian Rodríguez,es ESP,MF,28.0,19.7,49,2.51,43,2,1,0,2,1,7,0.36,7,0,0,0,0,0
Las Palmas,Oliver McBurnie,sct SCO,FW,28.0,20.5,42,2.06,32,0,3,4,3,0,6,0.29,6,0,0,0,0,0
Las Palmas,Álex Muñoz,es ESP,DF,30.0,15.8,15,0.95,12,1,0,0,2,0,0,0.0,0,0,0,0,0,0
Las Palmas,Juan Herzog,es ESP,DF,21.0,14.6,3,0.21,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Las Palmas,José Campaña,es ESP,MF,31.0,13.4,39,2.95,34,5,0,0,0,0,4,0.3,4,0,0,0,0,0
Las Palmas,Stefan Bajcetic,es ESP,MF,19.0,10.8,14,1.3,10,0,0,2,2,0,1,0.09,0,0,0,1,0,0
Las Palmas,Dinko Horkaš,hr CRO,GK,25.0,12.1,2,0.17,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Las Palmas,Marvin,es ESP,DF,24.0,11.6,14,1.21,12,1,0,1,0,0,2,0.17,2,0,0,0,0,0
Las Palmas,Manuel Fuster,es ESP,FW,26.0,11.2,56,5.02,44,8,1,1,1,1,6,0.54,5,0,0,0,0,1
Las Palmas,Enzo Loiodice,fr FRA,MF,23.0,7.6,13,1.71,7,4,1,0,1,0,0,0.0,0,0,0,0,0,0
Las Palmas,Adnan Januzaj,be BEL,MF,29.0,6.7,37,5.57,20,9,0,3,5,0,5,0.75,2,0,0,2,1,0
Las Palmas,Jaime Mata,es ESP,FW,35.0,7.3,16,2.19,11,0,1,3,1,0,1,0.14,1,0,0,0,0,0
Las Palmas,Benito Ramírez,es ESP,DF,29.0,5.3,28,5.29,21,3,0,2,2,0,0,0.0,0,0,0,0,0,0
Las Palmas,Andy Pelmard,fr FRA,DF,24.0,2.3,3,1.32,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0
Las Palmas,Sergio Viera,es ESP,MF,19.0,1.1,2,1.87,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Las Palmas,Daley Sinkgraven,nl NED,DF,29.0,1.0,2,1.98,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Las Palmas,Marc Cardona,es ESP,"FW,DF",29.0,1.5,4,2.73,2,0,0,2,0,0,0,0.0,0,0,0,0,0,0
Las Palmas,Fabio González,es ESP,MF,27.0,0.6,2,3.4,2,0,0,0,0,0,1,1.7,1,0,0,0,0,0
Las Palmas,Diego Martín,es ESP,FW,20.0,0.4,2,4.5,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0
Las Palmas,Arturo Rodríguez,es ESP,FW,17.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Las Palmas,Pejiño,es ESP,FW,28.0,0.2,1,5.63,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Las Palmas,José Carlos González,es ESP,DF,18.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Las Palmas,Valentín Pezzolesi,es ESP,DF,17.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Las Palmas,Aboubacar Bassinga,ci CIV,MF,19.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Karl Jakob Hein,ee EST,GK,22.0,31.0,4,0.13,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Luis Pérez,es ESP,DF,29.0,28.4,53,1.86,46,6,0,0,0,1,2,0.07,2,0,0,0,0,0
Valladolid,Raúl Moro,es ESP,MF,21.0,26.1,94,3.61,57,13,19,1,3,1,9,0.35,6,0,2,0,1,0
Valladolid,Javi Sánchez,es ESP,DF,27.0,22.6,14,0.62,13,0,0,1,0,0,2,0.09,1,0,0,1,0,0
Valladolid,Lucas Oliveira Rosa,br BRA,DF,24.0,21.0,31,1.48,24,1,2,2,1,1,1,0.05,1,0,0,0,0,0
Valladolid,Eray Cömert,ch SUI,DF,26.0,19.8,12,0.61,12,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Anuar,ma MAR,MF,29.0,19.2,25,1.31,17,1,2,0,5,0,4,0.21,1,0,2,0,1,0
Valladolid,Mario Martín,es ESP,MF,20.0,19.5,33,1.7,20,1,3,3,6,0,1,0.05,1,0,0,0,0,0
Valladolid,Stanko Jurić,hr CRO,MF,27.0,19.3,9,0.47,7,0,0,1,0,1,2,0.1,2,0,0,0,0,0
Valladolid,Selim Amallah,ma MAR,MF,27.0,15.4,32,2.09,16,8,6,1,0,1,1,0.07,1,0,0,0,0,0
Valladolid,Mamadou Sylla,sn SEN,FW,30.0,17.7,22,1.25,16,0,1,1,4,0,5,0.28,2,0,1,0,2,0
Valladolid,David Torres,es ESP,DF,21.0,15.4,3,0.19,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Juanmi Latasa,es ESP,FW,23.0,15.6,30,1.93,21,0,1,5,2,1,0,0.0,0,0,0,0,0,0
Valladolid,Kike Pérez,es ESP,MF,27.0,13.4,36,2.72,20,11,1,1,2,1,1,0.08,1,0,0,0,0,0
Valladolid,Marcos André,br BRA,FW,27.0,13.3,19,1.44,15,0,3,0,1,0,1,0.08,1,0,0,0,0,0
Valladolid,Antonio Candela,it ITA,DF,24.0,10.1,8,0.79,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Iván Sánchez,es ESP,MF,31.0,15.7,64,4.11,46,7,4,1,5,1,5,0.32,5,0,0,0,0,0
Valladolid,Adam Aznou,ma MAR,DF,18.0,9.7,16,1.64,11,3,2,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Juma Bah,sl SLE,DF,18.0,9.6,2,0.21,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Tamás Nikitscher,hu HUN,MF,24.0,9.5,4,0.42,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Chuky san jose,es ESP,MF,20.0,8.2,15,1.86,9,3,1,0,2,0,2,0.25,0,0,1,0,1,0
Valladolid,Cenk Özkacar,tr TUR,DF,23.0,8.4,1,0.12,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Darwin Machís,ve VEN,MF,31.0,7.2,15,2.11,8,5,0,1,1,0,1,0.14,1,0,0,0,0,0
Valladolid,Florian Grillitsch,at AUT,MF,28.0,7.0,22,3.17,19,0,1,0,2,0,1,0.14,1,0,0,0,0,0
Valladolid,Joseph Aidoo,gh GHA,DF,28.0,6.5,1,0.15,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,André Ferreira,pt POR,GK,28.0,6.0,1,0.17,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Amath,sn SEN,"FW,DF",28.0,4.2,13,3.11,10,0,2,1,0,0,1,0.24,1,0,0,0,0,0
Valladolid,Henrique,br BRA,DF,30.0,3.9,6,1.53,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Valladolid,Enzo Boyomo,cm CMR,DF,22.0,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Víctor Meseguer,es ESP,MF,25.0,4.7,8,1.72,5,0,0,2,1,0,1,0.22,1,0,0,0,0,0
Valladolid,Ibrahim Alani,ng NGA,MF,18.0,1.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Raúl Chasco,es ESP,DF,20.0,1.4,2,1.38,2,0,0,0,0,0,1,0.69,1,0,0,0,0,0
Valladolid,Arnau Rafús,es ESP,GK,21.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Iago Parente,es ESP,DF,18.0,0.8,2,2.54,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Xavier Moreno,es ESP,FW,19.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Mario Maroto,es ESP,MF,20.0,0.7,2,2.81,2,0,0,0,0,0,1,1.41,1,0,0,0,0,0
Valladolid,Adrian Baquerin,es ESP,FW,17.0,0.5,1,1.87,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valladolid,Kenedy,br BRA,MF,28.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Genk,Jarne Steuckers,be BEL,FW,22.0,28.4,166,5.89,120,29,6,9,2,0,14,0.5,12,1,0,0,1,0
Genk,Matte Smets,be BEL,DF,20.0,27.6,31,1.12,27,1,0,2,0,1,4,0.14,4,0,0,0,0,0
Genk,Tolu Arokodare,ng NGA,FW,23.0,25.9,77,2.99,51,0,6,14,6,0,9,0.35,5,0,0,3,1,0
Genk,Joris Kayembe,cd COD,DF,29.0,27.2,73,2.68,65,2,4,0,2,0,6,0.22,6,0,0,0,0,0
Genk,Mujaid Sadick,es ESP,DF,24.0,26.7,18,0.67,14,0,0,2,0,2,3,0.11,3,0,0,0,0,0
Genk,Bryan Heynen,be BEL,MF,27.0,26.2,73,2.8,67,1,1,1,0,3,7,0.27,7,0,0,0,0,0
Genk,Zakaria El Ouahdi,ma MAR,DF,22.0,25.7,59,2.3,48,1,5,2,1,2,4,0.16,3,0,1,0,0,0
Genk,Christopher Bonsu-Baah,gh GHA,FW,19.0,20.3,98,4.86,74,0,9,6,8,1,10,0.5,8,0,0,1,1,0
Genk,Hendrik Van Crombrugge,be BEL,GK,31.0,19.0,3,0.16,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Genk,Patrik Hrošovský,sk SVK,MF,32.0,18.9,52,2.77,43,1,1,5,1,1,6,0.32,6,0,0,0,0,0
Genk,Ibrahima Sory Bangoura,gn GUI,MF,20.0,14.1,26,1.85,23,0,0,2,0,1,2,0.14,2,0,0,0,0,0
Genk,Konstantinos Karetsas,gr GRE,MF,16.0,13.0,73,5.66,41,19,5,3,5,0,3,0.23,2,0,1,0,0,0
Genk,Nikolas Sattlberger,at AUT,MF,20.0,12.5,25,2.01,20,0,0,4,0,1,3,0.24,3,0,0,0,0,0
Genk,Mike Penders,be BEL,GK,19.0,11.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Genk,Carlos Cuesta,co COL,DF,25.0,6.8,3,0.44,3,0,0,0,0,0,1,0.15,1,0,0,0,0,0
Genk,Yira Sor,ng NGA,FW,24.0,6.7,31,4.67,21,0,4,4,1,1,7,1.06,4,0,2,1,0,0
Genk,Noah Adedeji,be BEL,FW,19.0,5.9,28,4.78,20,1,3,1,1,2,5,0.85,4,0,0,1,0,0
Genk,Ken Nkuba,be BEL,DF,22.0,5.2,6,1.17,5,0,0,1,0,0,1,0.2,1,0,0,0,0,0
Genk,Oh Hyeon-gyu,kr KOR,FW,23.0,4.9,19,3.95,14,0,0,3,2,0,5,1.04,1,0,0,2,2,0
Genk,Alieu Fadera,gm GAM,MF,22.0,2.0,10,5.0,4,0,1,2,2,1,1,0.5,1,0,0,0,0,0
Genk,Josué Kongolo,be BEL,DF,18.0,0.9,2,2.37,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Genk,Bilal El Khannouss,ma MAR,MF,20.0,0.8,1,1.32,0,1,0,0,0,0,1,1.32,0,1,0,0,0,0
Genk,Andi Zeqiri,ch SUI,MF,25.0,0.5,5,9.57,3,0,1,1,0,0,0,0.0,0,0,0,0,0,0
Genk,Luca Oyen,be BEL,FW,21.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Genk,Mark McKenzie,us USA,FW,25.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Club Brugge,Brandon Mechele,be BEL,DF,31.0,30.0,26,0.87,23,0,0,2,0,1,1,0.03,1,0,0,0,0,0
Club Brugge,Simon Mignolet,be BEL,GK,36.0,29.7,8,0.27,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Club Brugge,Hans Vanaken,be BEL,MF,31.0,28.7,120,4.18,109,2,2,4,3,0,18,0.63,15,1,0,1,1,0
Club Brugge,Christos Tzolis,gr GRE,FW,22.0,23.0,103,4.53,71,10,4,10,6,2,10,0.44,6,2,0,1,0,1
Club Brugge,Maxim De Cuyper,be BEL,DF,23.0,24.6,126,5.14,81,36,2,4,3,0,17,0.69,9,3,2,1,2,0
Club Brugge,Joaquin Seys,be BEL,DF,19.0,19.4,42,2.18,38,2,0,1,0,1,2,0.1,2,0,0,0,0,0
Club Brugge,Ardon Jashari,ch SUI,MF,22.0,21.0,59,2.83,42,9,2,2,2,2,9,0.43,5,1,2,0,1,0
Club Brugge,Raphael Onyedika,ng NGA,MF,23.0,18.8,35,1.87,29,0,3,3,0,0,3,0.16,2,0,0,1,0,0
Club Brugge,Joel Ordóñez,ec ECU,DF,20.0,19.3,10,0.52,8,0,0,2,0,0,0,0.0,0,0,0,0,0,0
Club Brugge,Gustaf Nilsson,se SWE,FW,27.0,17.3,40,2.32,19,0,2,16,1,2,9,0.52,3,0,0,4,1,1
Club Brugge,Hugo Vetlesen,no NOR,MF,24.0,13.0,51,3.95,43,0,2,3,1,2,4,0.31,3,0,1,0,0,0
Club Brugge,Andreas Skov Olsen,dk DEN,FW,24.0,12.8,54,4.28,44,0,6,4,0,0,8,0.63,7,0,1,0,0,0
Club Brugge,Chemsdine Talbi,be BEL,FW,19.0,10.7,43,4.07,34,0,6,2,0,1,7,0.66,5,0,2,0,0,0
Club Brugge,Ferran Jutglà,es ESP,FW,25.0,12.5,58,4.68,41,0,7,7,3,0,8,0.65,4,0,0,3,1,0
Club Brugge,Kyriani Sabbe,be BEL,DF,19.0,7.7,21,2.76,17,2,0,1,0,1,4,0.53,3,0,0,0,0,1
Club Brugge,Romeo Vermant,be BEL,FW,20.0,7.4,25,3.41,20,0,1,1,3,0,4,0.55,3,0,0,0,1,0
Club Brugge,Zaid Romero,ar ARG,DF,24.0,6.6,9,1.36,8,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Club Brugge,Casper Nielsen,dk DEN,MF,30.0,5.7,14,2.5,12,0,0,2,0,0,1,0.18,1,0,0,0,0,0
Club Brugge,Jorne Spileers,be BEL,DF,19.0,5.6,5,0.89,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Club Brugge,Michał Skóraś,pl POL,FW,24.0,7.2,41,5.7,31,5,1,2,1,1,1,0.14,0,0,0,1,0,0
Club Brugge,Hugo Siquet,be BEL,DF,22.0,5.0,25,4.98,18,2,2,3,0,0,3,0.6,2,0,0,1,0,0
Club Brugge,Bjorn Meijer,nl NED,DF,21.0,2.6,9,3.45,8,0,0,1,0,0,2,0.77,2,0,0,0,0,0
Club Brugge,Antonio Nusa,no NOR,FW,19.0,1.8,14,7.78,12,0,2,0,0,0,2,1.11,1,0,1,0,0,0
Club Brugge,Nordin Jackers,be BEL,GK,26.0,0.3,1,2.9,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Club Brugge,Shandre Campbell,za RSA,FW,19.0,0.1,1,15.0,1,0,0,0,0,0,1,15.0,1,0,0,0,0,0
Union SG,Anthony Moris,lu LUX,GK,34.0,30.0,7,0.23,6,1,0,0,0,0,1,0.03,0,1,0,0,0,0
Union SG,Noah Sadiki,cd COD,MF,19.0,27.0,73,2.71,62,0,3,2,6,0,5,0.19,3,0,0,0,2,0
Union SG,Kevin Mac Allister,ar ARG,DF,26.0,22.6,19,0.84,18,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Union SG,Charles Vanhoutte,be BEL,MF,25.0,22.6,70,3.1,38,28,1,1,1,1,7,0.31,5,2,0,0,0,0
Union SG,Koki Machida,jp JPN,DF,26.0,21.0,18,0.86,16,0,0,2,0,0,2,0.1,2,0,0,0,0,0
Union SG,Franjo Ivanović,hr CRO,FW,20.0,19.7,71,3.63,39,0,11,13,6,2,15,0.77,4,0,3,3,4,1
Union SG,Christian Burgess,eng ENG,DF,32.0,21.0,9,0.43,7,1,0,0,0,1,2,0.1,2,0,0,0,0,0
Union SG,Fedde Leysen,be BEL,DF,21.0,17.4,19,1.09,15,4,0,0,0,0,1,0.06,1,0,0,0,0,0
Union SG,Anan Khalaili,il ISR,DF,19.0,16.7,59,3.54,42,2,8,5,1,1,5,0.3,4,0,0,1,0,0
Union SG,Tobi David,ca CAN,FW,23.0,15.4,48,3.13,30,0,9,7,2,0,8,0.52,3,0,2,2,1,0
Union SG,Mohammed Fuseini,gh GHA,FW,22.0,14.4,39,2.73,27,1,3,4,4,0,1,0.07,1,0,0,0,0,0
Union SG,Anouar Ait El Hadj,be BEL,MF,22.0,12.1,42,3.52,30,6,0,3,3,0,1,0.08,0,1,0,0,0,0
Union SG,Ousseynou Niang,sn SEN,DF,22.0,11.9,18,1.53,15,0,2,0,1,0,2,0.17,2,0,0,0,0,0
Union SG,Alessio Castro-Montes,be BEL,DF,27.0,11.5,45,3.94,30,11,3,0,1,0,3,0.26,2,1,0,0,0,0
Union SG,Ross Sykes,eng ENG,DF,25.0,11.3,15,1.33,12,1,0,2,0,0,1,0.09,1,0,0,0,0,0
Union SG,Mathias Rasmussen,no NOR,MF,26.0,10.2,30,2.95,18,10,1,0,0,1,5,0.49,2,1,1,0,0,1
Union SG,Sofiane Boufal,ma MAR,MF,30.0,7.4,33,4.48,24,5,1,1,1,1,4,0.54,3,1,0,0,0,0
Union SG,Loïc Lapoussin,mg MAD,DF,28.0,5.9,24,4.06,18,3,1,2,0,0,3,0.51,2,0,1,0,0,0
Union SG,Kevin Rodríguez,ec ECU,FW,24.0,7.0,13,1.87,7,0,1,2,3,0,1,0.14,1,0,0,0,0,0
Union SG,Jean Thierry Lazare,ci CIV,MF,26.0,5.0,21,4.25,18,0,0,0,2,1,1,0.2,1,0,0,0,0,0
Union SG,Casper Terho,fi FIN,DF,21.0,4.9,15,3.1,9,3,0,3,0,0,3,0.62,2,0,0,1,0,0
Union SG,Kamiel Van De Perre,be BEL,MF,20.0,4.9,13,2.67,10,0,1,0,0,2,1,0.21,1,0,0,0,0,0
Union SG,Henok Teklab,de GER,DF,25.0,2.8,8,2.9,5,0,0,2,0,1,2,0.73,1,0,0,1,0,0
Union SG,Dennis Eckert,de GER,FW,27.0,2.2,3,1.36,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Union SG,Cameron Puertas,ch SUI,MF,25.0,2.3,11,4.93,5,3,2,0,1,0,0,0.0,0,0,0,0,0,0
Union SG,Elton Kabangu,be BEL,FW,26.0,1.4,3,2.21,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0
Union SG,Guillaume François,be BEL,DF,34.0,1.3,3,2.37,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Union SG,Marc Giger,ch SUI,DF,20.0,0.2,3,12.86,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Union SG,Mamadou Traoré,ml MLI,DF,22.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,Colin Coosemans,be BEL,GK,31.0,28.0,6,0.21,3,3,0,0,0,0,1,0.04,0,1,0,0,0,0
Anderlecht,Mats Rits,be BEL,MF,31.0,22.7,36,1.59,25,5,0,3,2,1,3,0.13,2,0,0,1,0,0
Anderlecht,Jan-Carlo Simic,rs SRB,DF,19.0,22.1,9,0.41,9,0,0,0,0,0,1,0.05,1,0,0,0,0,0
Anderlecht,Killian Sardella,be BEL,DF,22.0,21.9,46,2.1,40,2,1,2,0,1,3,0.14,3,0,0,0,0,0
Anderlecht,Kasper Dolberg,dk DEN,FW,26.0,18.7,40,2.15,29,0,4,4,3,0,4,0.22,2,0,1,1,0,0
Anderlecht,Moussa N'Diaye,sn SEN,DF,22.0,18.1,27,1.51,20,0,0,1,5,1,3,0.17,1,0,0,0,2,0
Anderlecht,Leander Dendoncker,be BEL,MF,29.0,19.3,27,1.4,21,1,1,3,1,0,2,0.1,1,0,0,1,0,0
Anderlecht,Mario Stroeykens,be BEL,MF,19.0,17.1,68,4.02,55,1,4,3,3,2,13,0.77,11,0,0,0,2,0
Anderlecht,Yari Verschaeren,be BEL,MF,23.0,16.9,60,3.58,42,5,3,4,6,0,8,0.48,5,1,1,0,1,0
Anderlecht,Mathias Jørgensen,dk DEN,DF,34.0,15.7,17,1.08,13,1,0,3,0,0,4,0.25,1,1,0,2,0,0
Anderlecht,Anders Dreyer,dk DEN,FW,26.0,15.4,69,4.51,46,11,2,6,2,2,8,0.52,4,1,0,2,1,0
Anderlecht,Theo Leoni,be BEL,MF,24.0,15.2,42,2.79,35,3,1,1,1,1,5,0.33,3,1,1,0,0,0
Anderlecht,Samuel Edozie,eng ENG,FW,21.0,10.7,32,3.02,17,0,9,4,2,0,5,0.47,2,0,2,0,1,0
Anderlecht,Ludwig Augustinsson,se SWE,DF,30.0,9.5,34,3.6,21,10,1,2,0,0,2,0.21,2,0,0,0,0,0
Anderlecht,Francis Amuzu,be BEL,FW,24.0,8.0,32,4.02,23,4,3,0,2,0,7,0.88,5,1,0,0,1,0
Anderlecht,Thorgan Hazard,be BEL,FW,31.0,7.5,32,4.29,22,7,0,1,1,1,5,0.67,2,1,0,1,1,0
Anderlecht,Lucas Hey,dk DEN,DF,21.0,7.2,5,0.69,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,César Huerta,mx MEX,MF,23.0,6.9,22,3.22,16,1,2,1,2,0,3,0.44,3,0,0,0,0,0
Anderlecht,Luis Vázquez,ar ARG,FW,23.0,10.3,19,1.84,14,0,2,3,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,Adryelson,br BRA,DF,26.0,6.0,4,0.66,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,Thomas Foket,be BEL,DF,29.0,5.8,12,2.06,11,0,0,1,0,0,2,0.34,2,0,0,0,0,0
Anderlecht,Ali Maamar,ma MAR,DF,19.0,4.7,6,1.27,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,Tristan Degreef,be BEL,FW,19.0,4.2,11,2.59,9,2,0,0,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,Nilson Angulo,ec ECU,"FW,DF",21.0,5.1,22,4.31,15,0,4,0,2,1,5,0.98,3,0,2,0,0,0
Anderlecht,Majeed Ashimeru,gh GHA,MF,26.0,4.3,19,4.46,15,0,1,1,1,1,1,0.23,1,0,0,0,0,0
Anderlecht,Jan Vertonghen,be BEL,DF,37.0,3.0,2,0.66,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,Mads Kikkenborg,dk DEN,GK,24.0,2.0,2,1.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,Keisuke Goto,jp JPN,FW,19.0,1.7,4,2.34,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,Amando Lapage,be BEL,DF,19.0,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,Nunzio Engwanda,be BEL,DF,16.0,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,Kristian Arnstad,no NOR,DF,20.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,Elyess Dao,ma MAR,MF,17.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,Alexis Flips,fr FRA,FW,24.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anderlecht,Louis Patris,be BEL,DF,23.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Antwerp,Senne Lammens,be BEL,GK,22.0,30.0,3,0.1,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Antwerp,Zeno Van den Bosch,be BEL,DF,21.0,30.0,21,0.72,21,0,0,0,0,0,2,0.07,2,0,0,0,0,0
Antwerp,Tjaronn Chery,sr SUR,MF,36.0,26.5,91,3.57,60,20,5,5,1,0,12,0.47,8,2,2,0,0,0
Antwerp,Vincent Janssen,nl NED,FW,30.0,27.7,76,2.85,59,1,3,9,4,0,10,0.38,7,0,0,3,0,0
Antwerp,Gyrano Kerk,sr SUR,FW,28.0,26.0,79,3.06,51,0,11,7,8,2,9,0.35,6,0,1,1,1,0
Antwerp,Toby Alderweireld,be BEL,DF,35.0,27.0,24,0.93,18,1,0,3,1,1,4,0.15,3,0,0,0,1,0
Antwerp,Jelle Bataille,be BEL,DF,25.0,16.6,38,2.44,34,0,1,2,1,0,1,0.06,1,0,0,0,0,0
Antwerp,Mahamadou Doumbia,ml MLI,MF,20.0,18.5,39,2.23,25,1,6,4,3,0,4,0.23,1,0,1,1,1,0
Antwerp,Jacob Ondrejka,se SWE,FW,21.0,16.9,69,4.31,49,13,1,2,4,0,8,0.5,4,2,0,1,1,0
Antwerp,Denis Odoi,gh GHA,MF,36.0,16.0,31,1.94,23,2,0,4,1,1,4,0.25,4,0,0,0,0,0
Antwerp,Ayrton Costa,ar ARG,DF,25.0,13.5,20,1.6,16,0,0,2,1,1,1,0.08,1,0,0,0,0,0
Antwerp,Kobe Corbanie,be BEL,DF,19.0,13.1,18,1.49,17,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Antwerp,Olivier Deman,be BEL,DF,24.0,9.9,19,1.92,13,6,0,0,0,0,2,0.2,2,0,0,0,0,0
Antwerp,Dennis Praet,be BEL,MF,30.0,9.3,24,2.68,22,0,2,0,0,0,2,0.22,2,0,0,0,0,0
Antwerp,Jaïro Riedewald,nl NED,DF,27.0,9.2,8,0.88,7,0,0,1,0,0,1,0.11,1,0,0,0,0,0
Antwerp,Anthony Valencia,ec ECU,"FW,DF",21.0,9.9,54,6.08,35,6,6,4,2,1,3,0.34,1,0,0,2,0,0
Antwerp,Semm Renders,be BEL,DF,16.0,6.2,5,0.81,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Antwerp,Mauricio Benítez,ar ARG,MF,20.0,3.9,2,0.52,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Antwerp,Andreas Verstraeten,be BEL,MF,18.0,5.1,6,1.18,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Antwerp,Mohamed Lamine Bayo,gn GUI,FW,26.0,2.8,11,3.99,9,0,0,2,0,0,1,0.36,1,0,0,0,0,0
Antwerp,Mandela Keita,be BEL,MF,22.0,2.6,5,1.89,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Antwerp,Michel-Ange Balikwisha,be BEL,MF,23.0,2.2,11,4.95,10,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Antwerp,Farouck Adekami,ci CIV,FW,17.0,1.4,9,6.28,5,0,1,3,0,0,0,0.0,0,0,0,0,0,0
Antwerp,Rosen Bozhinov,bg BUL,DF,19.0,1.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Antwerp,Jurgen Ekkelenkamp,nl NED,MF,24.0,0.7,1,1.36,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Antwerp,Kadan Young,eng ENG,FW,18.0,0.7,2,2.81,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0
